result	case_id	assertion	expected	observed	evidence
PASS	guard_aurora	race detector reported no data race	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_aurora.http
PASS	guard_aurora	the -run filter matched at least one test	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_aurora.http
PASS	guard_harmony	guard tests exit 0 under -race -count=2	0	0	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_harmony.http
PASS	guard_harmony	guard TestHarmonyApp_UpdateLoopTick_StopAlwaysWinsOverPendingTick genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestHarmonyApp_UpdateLoopTick_StopAlwaysWinsOverPendingTick	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_harmony.http
PASS	guard_harmony	guard TestHarmonyApp_UpdateLoopTick_ResidualWindowStopRaceDuringBlockingSelect genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestHarmonyApp_UpdateLoopTick_ResidualWindowStopRaceDuringBlockingSelect	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_harmony.http
PASS	guard_harmony	guard TestHarmonyApp_Cleanup_JoinsUpdateLoopBeforeReturning genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestHarmonyApp_Cleanup_JoinsUpdateLoopBeforeReturning	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_harmony.http
PASS	guard_harmony	race detector reported no data race	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_harmony.http
PASS	guard_harmony	the -run filter matched at least one test	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_harmony.http
PASS	guard_desktop	guard tests exit 0 under -race -count=2	0	0	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_desktop.http
PASS	guard_desktop	guard TestDesktopApp_UpdateLoopTick_StopAlwaysWinsOverPendingTick genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestDesktopApp_UpdateLoopTick_StopAlwaysWinsOverPendingTick	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_desktop.http
PASS	guard_desktop	guard TestDesktopApp_UpdateLoopTick_ResidualWindowStopRaceDuringBlockingSelect genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestDesktopApp_UpdateLoopTick_ResidualWindowStopRaceDuringBlockingSelect	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_desktop.http
PASS	guard_desktop	guard TestDesktopApp_Close_JoinsUpdateLoopBeforeReturning genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestDesktopApp_Close_JoinsUpdateLoopBeforeReturning	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_desktop.http
PASS	guard_desktop	race detector reported no data race	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_desktop.http
PASS	guard_desktop	the -run filter matched at least one test	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_desktop.http
PASS	guard_discovery	guard tests exit 0 under -race -count=2	0	0	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_discovery.http
PASS	guard_discovery	guard TestDiscoverTimeoutSelect_ResultAlwaysWinsOverSpuriousTimeout genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestDiscoverTimeoutSelect_ResultAlwaysWinsOverSpuriousTimeout	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_discovery.http
PASS	guard_discovery	guard TestDiscoverTimeoutSelect_ErrorAlwaysWinsOverSpuriousTimeout genuinely RAN and passed (not an empty -run filter exiting 0)	--- PASS: TestDiscoverTimeoutSelect_ErrorAlwaysWinsOverSpuriousTimeout	present	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_discovery.http
PASS	guard_discovery	race detector reported no data race	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_discovery.http
PASS	guard_discovery	the -run filter matched at least one test	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/guard_discovery.http
PASS	suite_discovery	full package suite exits 0 under -race	0	0	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_discovery.http
PASS	suite_discovery	race detector reported no data race across the package	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_discovery.http
PASS	suite_discovery	no test in the package failed	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_discovery.http
PASS	suite_aurora	full package suite exits 0 under -race	0	0	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_aurora.http
PASS	suite_aurora	race detector reported no data race across the package	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_aurora.http
PASS	suite_aurora	no test in the package failed	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_aurora.http
PASS	suite_harmony	full package suite exits 0 under -race	0	0	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_harmony.http
PASS	suite_harmony	race detector reported no data race across the package	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_harmony.http
PASS	suite_harmony	no test in the package failed	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_harmony.http
PASS	suite_desktop	full package suite exits 0 under -race	0	0	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_desktop.http
PASS	suite_desktop	race detector reported no data race across the package	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_desktop.http
PASS	suite_desktop	no test in the package failed	absent	absent	docs/qa/racefix_select4_3c8197cf_20260728T210818Z/transcripts/suite_desktop.http
